evaluations raw_y
1890 1.1518179688
1993 1.1091823205
2091 1.0114478217
2190 0.9271881347
2287 0.9177648262
2292 0.6610923997
2493 0.6297607256
2688 0.5441151817
2694 0.4522444099
2899 0.4205517901
2915 0.4195871805
2933 0.2755082261
3103 0.2731569846
3236 0.2385161087
3307 0.1787790891
3497 0.1035969160
3508 0.0622978162
3712 0.0381800732
3916 0.0013002775
4045 0.0008929285
4326 0.0008272987
4408 0.0006810746
4430 0.0003945639
4527 0.0002763651
4624 0.0002613796
4728 0.0002251206
4854 0.0001755204
4932 0.0001443839
5074 0.0001350809
5133 0.0001190878
5299 0.0001151804
5304 0.0001150461
5337 0.0001067080
5429 0.0000950471
5541 0.0000927713
5626 0.0000878212
5630 0.0000616375
5742 0.0000481295
5975 0.0000365925
6087 0.0000291294
6149 0.0000237526
6346 0.0000235039
6350 0.0000118709
6554 0.0000101953
6667 0.0000093364
6755 0.0000086953
6923 0.0000082069
6927 0.0000067551
6959 0.0000047736
7142 0.0000040863
7219 0.0000035826
7385 0.0000028650
7533 0.0000028500
7562 0.0000027599
7572 0.0000023677
7740 0.0000018856
7776 0.0000010236
7980 0.0000009996
8175 0.0000009172
8181 0.0000006180
8355 0.0000005626
8622 0.0000005327
8629 0.0000005083
8647 0.0000004042
8794 0.0000002560
8964 0.0000002359
8998 0.0000001773
9202 0.0000001411
